gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
BPIFB4	Tumor-loss LOCKs	common PMDs	-0.850977104251102	breastNormalVsLuminalA.T	Tumor	-0.850977104251102
BPIFA2	Tumor-loss LOCKs	common PMDs	-0.526850515869659	breastNormalVsLuminalA.T	Tumor	-0.526850515869659
BPIFA4P	Tumor-loss LOCKs	common PMDs	-0.372912411936663	breastNormalVsLuminalA.T	Tumor	-0.372912411936663
BPIFA3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PTPRT	Tumor-gain LOCKs	common PMDs	-0.911961619312174	breastNormalVsLuminalA.T	Tumor	-0.911961619312174
WFDC9	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
WFDC10A	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
WFDC11	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
WFDC10B	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01522	Tumor-loss LOCKs	common PMDs	-0.565963819096567	breastNormalVsLuminalA.T	Tumor	-0.565963819096567
LINC01523	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
DOK5	Tumor-gain LOCKs	common PMDs	-0.950728289445014	breastNormalVsLuminalA.T	Tumor	-0.950728289445014
LINC01441	Tumor-gain LOCKs	common PMDs	-0.924170699833237	breastNormalVsLuminalA.T	Tumor	-0.924170699833237
LINC01440	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CBLN4	Tumor-gain LOCKs	common PMDs	-0.685144347053604	breastNormalVsLuminalA.T	Tumor	-0.685144347053604
MC3R	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
BMP7-AS1	Tumor-loss LOCKs	common PMDs	-0.804718131150253	breastNormalVsLuminalA.T	Tumor	-0.804718131150253
NPEPL1	Tumor-loss LOCKs	common PMDs	0.180242940913383	breastNormalVsLuminalA.T	Tumor	0.180242940913383
ZNF831	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EDN3	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR646HG	Shared LOCKs	common PMDs	-0.880894396857559	breastNormalVsLuminalA.T	Tumor	-0.880894396857559
MIR646	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR4533	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CDH4	Tumor-gain LOCKs	common PMDs	-0.771818150563493	breastNormalVsLuminalA.T	Tumor	-0.771818150563493
LINC00659	Tumor-loss LOCKs	common PMDs	0.166120348014371	breastNormalVsLuminalA.T	Tumor	0.166120348014371
LINC00945	Tumor-loss LOCKs	common PMDs	-0.849573719854704	breastNormalVsLuminalA.T	Tumor	-0.849573719854704
OLIG1	Tumor-loss LOCKs	common PMDs	-0.635089090538277	breastNormalVsLuminalA.T	Tumor	-0.635089090538277
LINC01548	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
AIRE	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TSPEAR	Tumor-loss LOCKs	common PMDs	-0.955535656204542	breastNormalVsLuminalA.T	Tumor	-0.955535656204542
TSPEAR-AS1	Tumor-loss LOCKs	common PMDs	-0.943018143677608	breastNormalVsLuminalA.T	Tumor	-0.943018143677608
TSPEAR-AS2	Tumor-loss LOCKs	common PMDs	-0.823371462747986	breastNormalVsLuminalA.T	Tumor	-0.823371462747986
KRTAP10-1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-5	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-6	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-7	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-8	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-9	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-10	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP10-11	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP12-4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP12-3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KRTAP12-2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SSR4P1	Tumor-loss LOCKs	common PMDs	0.055730903319726	breastNormalVsLuminalA.T	Tumor	0.055730903319726
LINC00316	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LL21NC02-21A1.1	Tumor-loss LOCKs	common PMDs	0.119403193676656	breastNormalVsLuminalA.T	Tumor	0.119403193676656
COL18A1-AS2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
COL18A1-AS1	Tumor-loss LOCKs	common PMDs	-0.953551626848631	breastNormalVsLuminalA.T	Tumor	-0.953551626848631
MIR6815	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PRAMENP	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PCAT14	Tumor-loss LOCKs	common PMDs	-0.927428060207559	breastNormalVsLuminalA.T	Tumor	-0.927428060207559
IGLL1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SGSM1	Tumor-loss LOCKs	common PMDs	-0.609521430990886	breastNormalVsLuminalA.T	Tumor	-0.609521430990886
LINC01422	Shared LOCKs	common PMDs	-0.934718529811795	breastNormalVsLuminalA.T	Tumor	-0.934718529811795
SLC5A1	Tumor-loss LOCKs	common PMDs	-0.947745965879509	breastNormalVsLuminalA.T	Tumor	-0.947745965879509
SLC5A4	Tumor-loss LOCKs	common PMDs	-0.946799929425373	breastNormalVsLuminalA.T	Tumor	-0.946799929425373
CACNG2	Tumor-loss LOCKs	common PMDs	-0.930367789638733	breastNormalVsLuminalA.T	Tumor	-0.930367789638733
PVALB	Tumor-loss LOCKs	common PMDs	0.0485188991094975	breastNormalVsLuminalA.T	Tumor	0.0485188991094975
NCF4	Tumor-loss LOCKs	common PMDs	-0.607885722963535	breastNormalVsLuminalA.T	Tumor	-0.607885722963535
CSF2RB	Tumor-loss LOCKs	common PMDs	-0.935338414395599	breastNormalVsLuminalA.T	Tumor	-0.935338414395599
CACNA1I	Tumor-loss LOCKs	common PMDs	-0.838003658021856	breastNormalVsLuminalA.T	Tumor	-0.838003658021856
ENTHD1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GRAP2	Tumor-loss LOCKs	common PMDs	-0.949773818641545	breastNormalVsLuminalA.T	Tumor	-0.949773818641545
SCUBE1	Tumor-loss LOCKs	common PMDs	-0.861458151117755	breastNormalVsLuminalA.T	Tumor	-0.861458151117755
MPPED1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EFCAB6-AS1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EFCAB6	Tumor-loss LOCKs	common PMDs	-0.71098433895386	breastNormalVsLuminalA.T	Tumor	-0.71098433895386
PARVG	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00207	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC00229	Tumor-loss LOCKs	common PMDs	-0.866514766848854	breastNormalVsLuminalA.T	Tumor	-0.866514766848854
PHF21B	Tumor-loss LOCKs	common PMDs	0.0784307183164169	breastNormalVsLuminalA.T	Tumor	0.0784307183164169
GADL1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SCN10A	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TOPAZ1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CCR1	Tumor-loss LOCKs	common PMDs	-0.686325204789287	breastNormalVsLuminalA.T	Tumor	-0.686325204789287
CCR3	Tumor-loss LOCKs	common PMDs	-0.567169839533337	breastNormalVsLuminalA.T	Tumor	-0.567169839533337
CACNA2D2	Tumor-loss LOCKs	common PMDs	0.23133722508748	breastNormalVsLuminalA.T	Tumor	0.23133722508748
ERC2	Tumor-loss LOCKs	common PMDs	-0.5928687475109	breastNormalVsLuminalA.T	Tumor	-0.5928687475109
MIR3938	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR5002	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TMEM108-AS1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TF	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CEP63	Tumor-loss LOCKs	common PMDs	0.213839102987572	breastNormalVsLuminalA.T	Tumor	0.213839102987572
KY	Tumor-loss LOCKs	common PMDs	-0.900490422364629	breastNormalVsLuminalA.T	Tumor	-0.900490422364629
SPSB4	Tumor-loss LOCKs	common PMDs	-0.300759807433655	breastNormalVsLuminalA.T	Tumor	-0.300759807433655
SIAH2-AS1	Tumor-loss LOCKs	common PMDs	0.0761076444798234	breastNormalVsLuminalA.T	Tumor	0.0761076444798234
CLRN1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CLRN1-AS1	Tumor-loss LOCKs	common PMDs	-0.929849217433744	breastNormalVsLuminalA.T	Tumor	-0.929849217433744
MASP1	Tumor-loss LOCKs	common PMDs	-0.957311312293254	breastNormalVsLuminalA.T	Tumor	-0.957311312293254
TMED11P	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SPON2	Tumor-loss LOCKs	common PMDs	-0.588198597369338	breastNormalVsLuminalA.T	Tumor	-0.588198597369338
LDB2	Tumor-gain LOCKs	common PMDs	-0.938973841034777	breastNormalVsLuminalA.T	Tumor	-0.938973841034777
ALB	Tumor-loss LOCKs	common PMDs	-0.90966878963563	breastNormalVsLuminalA.T	Tumor	-0.90966878963563
AFM	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NKX6-1	Tumor-loss LOCKs	common PMDs	-0.937072710843532	breastNormalVsLuminalA.T	Tumor	-0.937072710843532
ETNPPL	Tumor-loss LOCKs	common PMDs	-0.877351508958452	breastNormalVsLuminalA.T	Tumor	-0.877351508958452
COL25A1	Tumor-loss LOCKs	common PMDs	-0.896626847346568	breastNormalVsLuminalA.T	Tumor	-0.896626847346568
TRPC3	Tumor-loss LOCKs	common PMDs	-0.849835329556178	breastNormalVsLuminalA.T	Tumor	-0.849835329556178
PLEKHG4B	Tumor-loss LOCKs	common PMDs	-0.841027227692275	breastNormalVsLuminalA.T	Tumor	-0.841027227692275
ZDHHC11B	Tumor-loss LOCKs	common PMDs	-0.580827464472454	breastNormalVsLuminalA.T	Tumor	-0.580827464472454
SLC12A7	Tumor-loss LOCKs	common PMDs	0.980238699213206	breastNormalVsLuminalA.T	Tumor	0.980238699213206
MIR4457	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01511	Tumor-loss LOCKs	common PMDs	-0.912035840556828	breastNormalVsLuminalA.T	Tumor	-0.912035840556828
MIR4277	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GDNF-AS1	Tumor-loss LOCKs	common PMDs	-0.955443388495584	breastNormalVsLuminalA.T	Tumor	-0.955443388495584
EGFLAM	Tumor-loss LOCKs	common PMDs	-0.543461199522513	breastNormalVsLuminalA.T	Tumor	-0.543461199522513
EGFLAM-AS4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EGFLAM-AS2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GZMK	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR548AE2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
S100Z	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CRHBP	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
HAPLN1	Tumor-loss LOCKs	common PMDs	-0.886817694558542	breastNormalVsLuminalA.T	Tumor	-0.886817694558542
CAMK4	Tumor-loss LOCKs	common PMDs	-0.93458444759671	breastNormalVsLuminalA.T	Tumor	-0.93458444759671
ACSL6	Tumor-loss LOCKs	common PMDs	-0.889352759447448	breastNormalVsLuminalA.T	Tumor	-0.889352759447448
SLC25A48	Tumor-loss LOCKs	common PMDs	-0.824751073255011	breastNormalVsLuminalA.T	Tumor	-0.824751073255011
MIR5692C1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TRPC7	Tumor-loss LOCKs	common PMDs	-0.927438457294395	breastNormalVsLuminalA.T	Tumor	-0.927438457294395
TRPC7-AS1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TRPC7-AS2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CTB-1I21.1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NRG2	Tumor-loss LOCKs	common PMDs	-0.253940813332736	breastNormalVsLuminalA.T	Tumor	-0.253940813332736
HTR4	Tumor-loss LOCKs	common PMDs	-0.906638241428092	breastNormalVsLuminalA.T	Tumor	-0.906638241428092
MIR378E	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
FOXI1	Tumor-loss LOCKs	common PMDs	0.608505942017082	breastNormalVsLuminalA.T	Tumor	0.608505942017082
LINC01187	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
C5orf58	Tumor-loss LOCKs	common PMDs	-0.937784148597535	breastNormalVsLuminalA.T	Tumor	-0.937784148597535
LCP2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01366	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KCNIP1	Tumor-loss LOCKs	common PMDs	-0.952638555103217	breastNormalVsLuminalA.T	Tumor	-0.952638555103217
KCNMB1	Tumor-loss LOCKs	common PMDs	-0.897891234167253	breastNormalVsLuminalA.T	Tumor	-0.897891234167253
LINC01574	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
UNC5A	Tumor-loss LOCKs	common PMDs	0.856951192572941	breastNormalVsLuminalA.T	Tumor	0.856951192572941
HK3	Tumor-loss LOCKs	common PMDs	-0.876227322204771	breastNormalVsLuminalA.T	Tumor	-0.876227322204771
F13A1	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR7853	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PHACTR1	Tumor-loss LOCKs	common PMDs	-0.926245717772188	breastNormalVsLuminalA.T	Tumor	-0.926245717772188
RNF182	Tumor-loss LOCKs	common PMDs	-0.314789848460328	breastNormalVsLuminalA.T	Tumor	-0.314789848460328
MIR548A1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SLC17A1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SLC17A4	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SLC17A3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GPX6	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GPX5	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ZBED9	Tumor-loss LOCKs	common PMDs	0.0683013038150093	breastNormalVsLuminalA.T	Tumor	0.0683013038150093
LINC00533	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
HLA-F	Tumor-loss LOCKs	common PMDs	0.209446063135762	breastNormalVsLuminalA.T	Tumor	0.209446063135762
HLA-F-AS1	Tumor-loss LOCKs	common PMDs	-0.143815296364555	breastNormalVsLuminalA.T	Tumor	-0.143815296364555
IFITM4P	Tumor-loss LOCKs	common PMDs	-0.513352093984123	breastNormalVsLuminalA.T	Tumor	-0.513352093984123
HCG4	Tumor-loss LOCKs	common PMDs	0.142817924271939	breastNormalVsLuminalA.T	Tumor	0.142817924271939
HLA-V	Tumor-loss LOCKs	common PMDs	-0.403367517204849	breastNormalVsLuminalA.T	Tumor	-0.403367517204849
HCG4B	Tumor-loss LOCKs	common PMDs	-0.801191357358445	breastNormalVsLuminalA.T	Tumor	-0.801191357358445
HCG9	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01149	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
HCP5	Tumor-loss LOCKs	common PMDs	-0.679143068641002	breastNormalVsLuminalA.T	Tumor	-0.679143068641002
HLA-DRB5	Tumor-loss LOCKs	common PMDs	-0.735220120189331	breastNormalVsLuminalA.T	Tumor	-0.735220120189331
HLA-DRB6	Tumor-loss LOCKs	common PMDs	-0.90158444883733	breastNormalVsLuminalA.T	Tumor	-0.90158444883733
HLA-DRB1	Tumor-loss LOCKs	common PMDs	-0.538689990686222	breastNormalVsLuminalA.T	Tumor	-0.538689990686222
HLA-DQA1	Tumor-loss LOCKs	common PMDs	-0.927163126784816	breastNormalVsLuminalA.T	Tumor	-0.927163126784816
HLA-DQB1	Tumor-loss LOCKs	common PMDs	-0.0532909880650718	breastNormalVsLuminalA.T	Tumor	-0.0532909880650718
HLA-DQB1-AS1	Tumor-loss LOCKs	common PMDs	-0.90966055126377	breastNormalVsLuminalA.T	Tumor	-0.90966055126377
HLA-DMB	Tumor-loss LOCKs	common PMDs	-0.9554714078725	breastNormalVsLuminalA.T	Tumor	-0.9554714078725
HLA-DMA	Tumor-loss LOCKs	common PMDs	-0.0257921118396396	breastNormalVsLuminalA.T	Tumor	-0.0257921118396396
MIR1275	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
GRM4	Tumor-loss LOCKs	common PMDs	-0.373598685828109	breastNormalVsLuminalA.T	Tumor	-0.373598685828109
DNAH8	Tumor-loss LOCKs	common PMDs	-0.819306544550398	breastNormalVsLuminalA.T	Tumor	-0.819306544550398
GLP1R	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KCNK17	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
KCNK16	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NCR2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
IL17A	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
B3GAT2	Tumor-loss LOCKs	common PMDs	-0.819235364811958	breastNormalVsLuminalA.T	Tumor	-0.819235364811958
RIMS1	Tumor-loss LOCKs	common PMDs	-0.667456329798657	breastNormalVsLuminalA.T	Tumor	-0.667456329798657
MIR548AI	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TRDN	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
RSPO3	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
VNN1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
SNORD101	Tumor-loss LOCKs	common PMDs	0.6635240956396	breastNormalVsLuminalA.T	Tumor	0.6635240956396
SNORD100	Tumor-loss LOCKs	common PMDs	0.404964865547054	breastNormalVsLuminalA.T	Tumor	0.404964865547054
SNORA33	Tumor-loss LOCKs	common PMDs	-0.0699885254301237	breastNormalVsLuminalA.T	Tumor	-0.0699885254301237
LINC00326	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EYA4	Tumor-loss LOCKs	common PMDs	-0.778733713358638	breastNormalVsLuminalA.T	Tumor	-0.778733713358638
FNDC1	Tumor-loss LOCKs	common PMDs	-0.885253329157612	breastNormalVsLuminalA.T	Tumor	-0.885253329157612
UNC93A	Tumor-loss LOCKs	common PMDs	-0.913906518995121	breastNormalVsLuminalA.T	Tumor	-0.913906518995121
TTLL2	Tumor-loss LOCKs	common PMDs	-0.952473570731762	breastNormalVsLuminalA.T	Tumor	-0.952473570731762
JAZF1-AS1	Tumor-loss LOCKs	common PMDs	-0.954262666830831	breastNormalVsLuminalA.T	Tumor	-0.954262666830831
ADCY1	Tumor-loss LOCKs	common PMDs	0.398202824012114	breastNormalVsLuminalA.T	Tumor	0.398202824012114
IKZF1	Tumor-loss LOCKs	common PMDs	-0.467022015721142	breastNormalVsLuminalA.T	Tumor	-0.467022015721142
DDC	Tumor-loss LOCKs	common PMDs	-0.747392077282563	breastNormalVsLuminalA.T	Tumor	-0.747392077282563
DDC-AS1	Tumor-loss LOCKs	common PMDs	-0.937035608194673	breastNormalVsLuminalA.T	Tumor	-0.937035608194673
VSTM2A	Tumor-loss LOCKs	common PMDs	-0.941357641817291	breastNormalVsLuminalA.T	Tumor	-0.941357641817291
VSTM2A-OT1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3914-2	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CALN1	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MAGI2-AS2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CALCR	Tumor-loss LOCKs	common PMDs	-0.915972073475026	breastNormalVsLuminalA.T	Tumor	-0.915972073475026
MIR653	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR489	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
DYNC1I1	Tumor-loss LOCKs	common PMDs	-0.620310573083703	breastNormalVsLuminalA.T	Tumor	-0.620310573083703
DLX6-AS1	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EPO	Tumor-loss LOCKs	common PMDs	-0.81145310193462	breastNormalVsLuminalA.T	Tumor	-0.81145310193462
ZAN	Tumor-loss LOCKs	common PMDs	-0.953214676703053	breastNormalVsLuminalA.T	Tumor	-0.953214676703053
IFT22	Tumor-loss LOCKs	common PMDs	0.902298145748189	breastNormalVsLuminalA.T	Tumor	0.902298145748189
COL26A1	Tumor-loss LOCKs	common PMDs	-0.718362891050989	breastNormalVsLuminalA.T	Tumor	-0.718362891050989
LINC01007	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TFEC	Tumor-loss LOCKs	common PMDs	-0.93085133543556	breastNormalVsLuminalA.T	Tumor	-0.93085133543556
FLJ40288	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MOXD2P	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PRSS58	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PRSS1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PRSS2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
EPHB6	Tumor-loss LOCKs	common PMDs	0.203952530771142	breastNormalVsLuminalA.T	Tumor	0.203952530771142
TRPV6	Tumor-loss LOCKs	common PMDs	-0.100556380273548	breastNormalVsLuminalA.T	Tumor	-0.100556380273548
OR9A2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01287	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
DPP6	Tumor-gain LOCKs	common PMDs	-0.943327468457862	breastNormalVsLuminalA.T	Tumor	-0.943327468457862
FAM167A-AS1	Tumor-loss LOCKs	common PMDs	-0.94726920344469	breastNormalVsLuminalA.T	Tumor	-0.94726920344469
