gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
EVC	Tumor-gain LOCKs	common PMDs	-0.407541290491697	breastNormalVsTN_Basal.T	Tumor	-0.407541290491697
ALB	Tumor-loss LOCKs	common PMDs	-0.963917154931679	breastNormalVsTN_Basal.T	Tumor	-0.963917154931679
AFP	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
AFM	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
NKX6-1	Tumor-loss LOCKs	common PMDs	-0.0652925213593342	breastNormalVsTN_Basal.T	Tumor	-0.0652925213593342
ETNPPL	Tumor-loss LOCKs	common PMDs	-0.698856997457588	breastNormalVsTN_Basal.T	Tumor	-0.698856997457588
COL25A1	Tumor-loss LOCKs	common PMDs	-0.927801400650732	breastNormalVsTN_Basal.T	Tumor	-0.927801400650732
TENM3	Tumor-gain LOCKs	common PMDs	-0.862774125137953	breastNormalVsTN_Basal.T	Tumor	-0.862774125137953
MIR1305	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR4277	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR4458HG	Tumor-gain LOCKs	common PMDs	-0.425795933947345	breastNormalVsTN_Basal.T	Tumor	-0.425795933947345
SNHG18	Tumor-gain LOCKs	common PMDs	-0.948167835183032	breastNormalVsTN_Basal.T	Tumor	-0.948167835183032
SNORD123	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TAS2R1	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
ESM1	Tumor-loss LOCKs	common PMDs	-0.178129887002977	breastNormalVsTN_Basal.T	Tumor	-0.178129887002977
GZMK	Tumor-loss LOCKs	common PMDs	-0.945828431519159	breastNormalVsTN_Basal.T	Tumor	-0.945828431519159
MIR548AE2	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
RAB3C	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
S100Z	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
CRHBP	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
WDR41	Tumor-loss LOCKs	common PMDs	0.845538185581881	breastNormalVsTN_Basal.T	Tumor	0.845538185581881
HAPLN1	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TSLP	Tumor-loss LOCKs	common PMDs	-0.142314311142727	breastNormalVsTN_Basal.T	Tumor	-0.142314311142727
CAMK4	Tumor-loss LOCKs	common PMDs	-0.868820583998506	breastNormalVsTN_Basal.T	Tumor	-0.868820583998506
ACSL6	Tumor-loss LOCKs	common PMDs	-0.98693379846831	breastNormalVsTN_Basal.T	Tumor	-0.98693379846831
TRPC7	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TRPC7-AS2	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
CTB-1I21.1	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
KCTD16	Tumor-gain LOCKs	common PMDs	-0.979384110396781	breastNormalVsTN_Basal.T	Tumor	-0.979384110396781
PPP2R2B	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PPP2R2B-IT1	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TENM2	Tumor-gain LOCKs	common PMDs	-0.907012759683461	breastNormalVsTN_Basal.T	Tumor	-0.907012759683461
MIR218-2	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR4634	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LINC01574	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
UNC5A	Tumor-loss LOCKs	common PMDs	0.0732034066222395	breastNormalVsTN_Basal.T	Tumor	0.0732034066222395
HK3	Tumor-loss LOCKs	common PMDs	-0.97328149225589	breastNormalVsTN_Basal.T	Tumor	-0.97328149225589
RNF182	Tumor-loss LOCKs	common PMDs	-0.504915064213687	breastNormalVsTN_Basal.T	Tumor	-0.504915064213687
MIR548A1	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
SLC17A1	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
SLC17A4	Tumor-loss LOCKs	common PMDs	-0.918696004406816	breastNormalVsTN_Basal.T	Tumor	-0.918696004406816
ZBED9	Tumor-loss LOCKs	common PMDs	0.00527780464081021	breastNormalVsTN_Basal.T	Tumor	0.00527780464081021
LINC00533	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
HLA-F	Tumor-loss LOCKs	common PMDs	0.633052267717307	breastNormalVsTN_Basal.T	Tumor	0.633052267717307
HLA-F-AS1	Tumor-loss LOCKs	common PMDs	-0.287286182432137	breastNormalVsTN_Basal.T	Tumor	-0.287286182432137
IFITM4P	Tumor-loss LOCKs	common PMDs	-0.516062647690942	breastNormalVsTN_Basal.T	Tumor	-0.516062647690942
HCG4	Tumor-loss LOCKs	common PMDs	-0.31204934937986	breastNormalVsTN_Basal.T	Tumor	-0.31204934937986
HLA-V	Tumor-loss LOCKs	common PMDs	-0.0236665450753545	breastNormalVsTN_Basal.T	Tumor	-0.0236665450753545
HCG4B	Tumor-loss LOCKs	common PMDs	-0.916601769407998	breastNormalVsTN_Basal.T	Tumor	-0.916601769407998
HCG9	Tumor-loss LOCKs	common PMDs	-0.58415339740585	breastNormalVsTN_Basal.T	Tumor	-0.58415339740585
MIR6891	Tumor-loss LOCKs	common PMDs	-0.614348625694691	breastNormalVsTN_Basal.T	Tumor	-0.614348625694691
LINC01149	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
HCP5	Tumor-loss LOCKs	common PMDs	0.798694047328576	breastNormalVsTN_Basal.T	Tumor	0.798694047328576
MIR1275	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
GRM4	Tumor-loss LOCKs	common PMDs	-0.975933418579212	breastNormalVsTN_Basal.T	Tumor	-0.975933418579212
KCNK17	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
COL19A1	Tumor-loss LOCKs	common PMDs	-0.951675384212711	breastNormalVsTN_Basal.T	Tumor	-0.951675384212711
B3GAT2	Tumor-loss LOCKs	common PMDs	-0.85729264338485	breastNormalVsTN_Basal.T	Tumor	-0.85729264338485
RIMS1	Tumor-loss LOCKs	common PMDs	-0.960288701619148	breastNormalVsTN_Basal.T	Tumor	-0.960288701619148
TRDN	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LAMA2	Tumor-loss LOCKs	common PMDs	-0.183367093829819	breastNormalVsTN_Basal.T	Tumor	-0.183367093829819
TAAR5	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TAAR2	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TAAR1	Tumor-loss LOCKs	common PMDs	-0.933216945028625	breastNormalVsTN_Basal.T	Tumor	-0.933216945028625
VNN1	Tumor-loss LOCKs	common PMDs	-0.243296852998662	breastNormalVsTN_Basal.T	Tumor	-0.243296852998662
SNORD101	Tumor-loss LOCKs	common PMDs	0.802937460399884	breastNormalVsTN_Basal.T	Tumor	0.802937460399884
SNORD100	Tumor-loss LOCKs	common PMDs	0.458175064452436	breastNormalVsTN_Basal.T	Tumor	0.458175064452436
SNORA33	Tumor-loss LOCKs	common PMDs	0.315394378009933	breastNormalVsTN_Basal.T	Tumor	0.315394378009933
MYCT1	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
VIP	Tumor-loss LOCKs	common PMDs	-0.962534408438215	breastNormalVsTN_Basal.T	Tumor	-0.962534408438215
UNC93A	Tumor-loss LOCKs	common PMDs	-0.956840716944958	breastNormalVsTN_Basal.T	Tumor	-0.956840716944958
TTLL2	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
UNCX	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
ELFN1-AS1	Tumor-loss LOCKs	common PMDs	-0.875630054239592	breastNormalVsTN_Basal.T	Tumor	-0.875630054239592
JAZF1-AS1	Tumor-loss LOCKs	common PMDs	-0.932464333042006	breastNormalVsTN_Basal.T	Tumor	-0.932464333042006
CREB5	Tumor-loss LOCKs	common PMDs	0.344756538414983	breastNormalVsTN_Basal.T	Tumor	0.344756538414983
ADCY1	Tumor-loss LOCKs	common PMDs	-0.718813067281143	breastNormalVsTN_Basal.T	Tumor	-0.718813067281143
IKZF1	Tumor-loss LOCKs	common PMDs	-0.967135594297975	breastNormalVsTN_Basal.T	Tumor	-0.967135594297975
DDC	Tumor-loss LOCKs	common PMDs	-0.291676678874493	breastNormalVsTN_Basal.T	Tumor	-0.291676678874493
DDC-AS1	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
VSTM2A	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
VSTM2A-OT1	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MAGI2-AS2	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MAGI2-AS3	Tumor-loss LOCKs	common PMDs	-0.97231289903902	breastNormalVsTN_Basal.T	Tumor	-0.97231289903902
CALCR	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR653	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR489	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR4652	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
DYNC1I1	Tumor-loss LOCKs	common PMDs	-0.728430425191846	breastNormalVsTN_Basal.T	Tumor	-0.728430425191846
EPO	Tumor-loss LOCKs	common PMDs	-0.95691013173222	breastNormalVsTN_Basal.T	Tumor	-0.95691013173222
ZAN	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
IFT22	Tumor-loss LOCKs	common PMDs	0.391506266889292	breastNormalVsTN_Basal.T	Tumor	0.391506266889292
COL26A1	Tumor-loss LOCKs	common PMDs	-0.233408868637984	breastNormalVsTN_Basal.T	Tumor	-0.233408868637984
LINC01007	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TFEC	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PLXNA4	Shared LOCKs	common PMDs	-0.830513699449239	breastNormalVsTN_Basal.T	Tumor	-0.830513699449239
FLJ40288	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MOXD2P	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PRSS58	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PRSS1	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PRSS2	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
EPHB6	Tumor-loss LOCKs	common PMDs	0.234479467712748	breastNormalVsTN_Basal.T	Tumor	0.234479467712748
TRPV6	Tumor-loss LOCKs	common PMDs	-0.138519587314713	breastNormalVsTN_Basal.T	Tumor	-0.138519587314713
OR9A2	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PTPRN2	Tumor-gain LOCKs	common PMDs	-0.88660498563943	breastNormalVsTN_Basal.T	Tumor	-0.88660498563943
MIR153-2	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR595	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
FAM167A-AS1	Shared LOCKs	common PMDs	-0.950741052602379	breastNormalVsTN_Basal.T	Tumor	-0.950741052602379
GFRA2	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
NKX3-1	Tumor-loss LOCKs	common PMDs	0.789696189455274	breastNormalVsTN_Basal.T	Tumor	0.789696189455274
ADAM28	Tumor-loss LOCKs	common PMDs	-0.747260362978364	breastNormalVsTN_Basal.T	Tumor	-0.747260362978364
ADAMDEC1	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
NEFM	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
NEFL	Shared LOCKs	common PMDs	-0.972444440565839	breastNormalVsTN_Basal.T	Tumor	-0.972444440565839
EBF2	Shared LOCKs	common PMDs	-0.979638480466075	breastNormalVsTN_Basal.T	Tumor	-0.979638480466075
ADRA1A	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
NRG1-IT1	Tumor-loss LOCKs	common PMDs	-0.901758717773222	breastNormalVsTN_Basal.T	Tumor	-0.901758717773222
RP1	Tumor-gain LOCKs	common PMDs	-0.746190838959658	breastNormalVsTN_Basal.T	Tumor	-0.746190838959658
XKR4	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LINC01603	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
SULF1	Tumor-gain LOCKs	common PMDs	-0.932326075232394	breastNormalVsTN_Basal.T	Tumor	-0.932326075232394
SLCO5A1	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
COLEC10	Tumor-loss LOCKs	common PMDs	-0.297377978645924	breastNormalVsTN_Basal.T	Tumor	-0.297377978645924
ADCY8	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
COL22A1	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PTP4A3	Tumor-loss LOCKs	common PMDs	1.06907490141323	breastNormalVsTN_Basal.T	Tumor	1.06907490141323
MROH5	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
ADGRB1	Shared LOCKs	common PMDs	-0.787123606565568	breastNormalVsTN_Basal.T	Tumor	-0.787123606565568
CYP11B1	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
CYP11B2	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LINC01235	Tumor-loss LOCKs	common PMDs	-0.0123913994827049	breastNormalVsTN_Basal.T	Tumor	-0.0123913994827049
BNC2	Tumor-loss LOCKs	common PMDs	-0.2729985802214	breastNormalVsTN_Basal.T	Tumor	-0.2729985802214
PHF24	Tumor-loss LOCKs	common PMDs	-0.929369052891173	breastNormalVsTN_Basal.T	Tumor	-0.929369052891173
FAM205C	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
TRPM3	Tumor-loss LOCKs	common PMDs	-0.984247908522762	breastNormalVsTN_Basal.T	Tumor	-0.984247908522762
MIR204	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LINC01508	Tumor-loss LOCKs	common PMDs	0.0437876990161306	breastNormalVsTN_Basal.T	Tumor	0.0437876990161306
LINC01501	Tumor-loss LOCKs	common PMDs	-0.927408579534136	breastNormalVsTN_Basal.T	Tumor	-0.927408579534136
DIRAS2	Tumor-loss LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LINC01613	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
MIR147A	Tumor-gain LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LAMC3	Tumor-loss LOCKs	common PMDs	-0.326176726363257	breastNormalVsTN_Basal.T	Tumor	-0.326176726363257
FCN2	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
FCN1	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
OLFM1	Shared LOCKs	common PMDs	-0.852797561484342	breastNormalVsTN_Basal.T	Tumor	-0.852797561484342
LCN1	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
OBP2A	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
PAEP	Shared LOCKs	common PMDs	-0.971071288879845	breastNormalVsTN_Basal.T	Tumor	-0.971071288879845
LINC01502	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
GLT6D1	Shared LOCKs	common PMDs	-0.994520166334262	breastNormalVsTN_Basal.T	Tumor	-0.994520166334262
LINC01346	Tumor-gain LOCKs	common PMDs	-0.962405041154037	breastNormalVsTN_Basal.N	Normal	-0.962405041154037
ACTL8	Tumor-loss LOCKs	common PMDs	-0.866327461064673	breastNormalVsTN_Basal.N	Normal	-0.866327461064673
IGSF21	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ELAVL4	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
UBL4B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CHIA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
PIFO	Tumor-loss LOCKs	common PMDs	-0.62681037312753	breastNormalVsTN_Basal.N	Normal	-0.62681037312753
KCND3	Shared LOCKs	common PMDs	-0.938772183755228	breastNormalVsTN_Basal.N	Normal	-0.938772183755228
KCND3-IT1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KCND3-AS1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FCRL5	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FCRL4	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FCRL2	Shared LOCKs	common PMDs	-0.969923023788961	breastNormalVsTN_Basal.N	Normal	-0.969923023788961
FCRL1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CD5L	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
AIM2	Tumor-gain LOCKs	common PMDs	-0.597840552577529	breastNormalVsTN_Basal.N	Normal	-0.597840552577529
FCER1A	Tumor-gain LOCKs	common PMDs	-0.934038093685301	breastNormalVsTN_Basal.N	Normal	-0.934038093685301
OR10J3	Tumor-gain LOCKs	common PMDs	-0.938221205651259	breastNormalVsTN_Basal.N	Normal	-0.938221205651259
OR10J1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR10J4	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR10J5	Tumor-gain LOCKs	common PMDs	-0.892264496945814	breastNormalVsTN_Basal.N	Normal	-0.892264496945814
APCS	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CRP	Tumor-gain LOCKs	common PMDs	-0.723194505586335	breastNormalVsTN_Basal.N	Normal	-0.723194505586335
FAM78B	Tumor-gain LOCKs	common PMDs	-0.672012821735498	breastNormalVsTN_Basal.N	Normal	-0.672012821735498
MIR921	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
C4BPA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SYT14	Tumor-loss LOCKs	common PMDs	-0.459275585356265	breastNormalVsTN_Basal.N	Normal	-0.459275585356265
LYPLAL1	Tumor-loss LOCKs	common PMDs	0.927296316625076	breastNormalVsTN_Basal.N	Normal	0.927296316625076
LYPLAL1-AS1	Tumor-loss LOCKs	common PMDs	-0.410777024146744	breastNormalVsTN_Basal.N	Normal	-0.410777024146744
ZC3H11B	Tumor-loss LOCKs	common PMDs	0.680619656316874	breastNormalVsTN_Basal.N	Normal	0.680619656316874
PGBD5	Tumor-loss LOCKs	common PMDs	-0.789865815224821	breastNormalVsTN_Basal.N	Normal	-0.789865815224821
MT1HL1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
PLD5	Tumor-gain LOCKs	common PMDs	-0.590216709270898	breastNormalVsTN_Basal.N	Normal	-0.590216709270898
NLRP3	Tumor-gain LOCKs	common PMDs	-0.166861842215656	breastNormalVsTN_Basal.N	Normal	-0.166861842215656
OR2B11	Tumor-gain LOCKs	common PMDs	-0.755620235305543	breastNormalVsTN_Basal.N	Normal	-0.755620235305543
GCSAML	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR2C3	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MIR6072	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
PRKCQ-AS1	Shared LOCKs	common PMDs	-0.0734569977258329	breastNormalVsTN_Basal.N	Normal	-0.0734569977258329
MIR4293	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
C10orf67	Tumor-loss LOCKs	common PMDs	-0.528874617682447	breastNormalVsTN_Basal.N	Normal	-0.528874617682447
MYO3A	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
GAD2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
WDFY4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LRRC18	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MIR4294	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
VSTM4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FAM170B-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FAM170B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
C10orf71-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
C10orf71	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
DRGX	Tumor-loss LOCKs	common PMDs	-0.905335378694439	breastNormalVsTN_Basal.N	Normal	-0.905335378694439
OGDHL	Tumor-loss LOCKs	common PMDs	-0.870842569263351	breastNormalVsTN_Basal.N	Normal	-0.870842569263351
LINC00844	Tumor-loss LOCKs	common PMDs	-0.810738763951551	breastNormalVsTN_Basal.N	Normal	-0.810738763951551
PHYHIPL	Tumor-loss LOCKs	common PMDs	-0.832053824946352	breastNormalVsTN_Basal.N	Normal	-0.832053824946352
FAM13C	Tumor-loss LOCKs	common PMDs	-0.886176762253131	breastNormalVsTN_Basal.N	Normal	-0.886176762253131
COL13A1	Tumor-loss LOCKs	common PMDs	-0.353915238679256	breastNormalVsTN_Basal.N	Normal	-0.353915238679256
LINC00856	Tumor-loss LOCKs	common PMDs	-0.972538816019739	breastNormalVsTN_Basal.N	Normal	-0.972538816019739
EIF5AL1	Tumor-loss LOCKs	common PMDs	0.665669619666814	breastNormalVsTN_Basal.N	Normal	0.665669619666814
SFTPA2	Tumor-loss LOCKs	common PMDs	-0.963760234460862	breastNormalVsTN_Basal.N	Normal	-0.963760234460862
SFTPA1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
BMS1P21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MBL1P	Tumor-loss LOCKs	common PMDs	-0.925544564412285	breastNormalVsTN_Basal.N	Normal	-0.925544564412285
SFTPD	Tumor-loss LOCKs	common PMDs	-0.90080535760793	breastNormalVsTN_Basal.N	Normal	-0.90080535760793
C10orf120	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
GPR26	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CPXM2	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
NPS	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FOXI2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01163	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MIR378C	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
