gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
COL13A1	Tumor-loss LOCKs	common PMDs	-0.353915238679256	breastNormalVsTN_CL.N	Normal	-0.353915238679256
LINC00856	Tumor-loss LOCKs	common PMDs	-0.972538816019739	breastNormalVsTN_CL.N	Normal	-0.972538816019739
BMS1P21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
CRTAC1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SORCS3-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
C10orf120	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
FOXI2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LINC01163	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MUC2	Tumor-loss LOCKs	common PMDs	-0.749363812844731	breastNormalVsTN_CL.N	Normal	-0.749363812844731
MUC5AC	Tumor-loss LOCKs	common PMDs	-0.944861801421541	breastNormalVsTN_CL.N	Normal	-0.944861801421541
LSP1	Tumor-loss LOCKs	common PMDs	0.234827887757017	breastNormalVsTN_CL.N	Normal	0.234827887757017
MIR4298	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
TNNT3	Tumor-loss LOCKs	common PMDs	-0.900050880622544	breastNormalVsTN_CL.N	Normal	-0.900050880622544
MRPL23	Tumor-loss LOCKs	common PMDs	0.187535199406784	breastNormalVsTN_CL.N	Normal	0.187535199406784
MRPL23-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LINC01219	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
H19	Tumor-loss LOCKs	common PMDs	-0.352347447345888	breastNormalVsTN_CL.N	Normal	-0.352347447345888
STK33	Tumor-loss LOCKs	common PMDs	-0.936485606769549	breastNormalVsTN_CL.N	Normal	-0.936485606769549
PAX6	Tumor-loss LOCKs	common PMDs	-0.966918742240279	breastNormalVsTN_CL.N	Normal	-0.966918742240279
PAUPAR	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
WT1	Tumor-loss LOCKs	common PMDs	-0.833232259862924	breastNormalVsTN_CL.N	Normal	-0.833232259862924
WT1-AS	Tumor-loss LOCKs	common PMDs	-0.962769021915388	breastNormalVsTN_CL.N	Normal	-0.962769021915388
FGF19	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
FGF4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
ARHGAP20	Tumor-loss LOCKs	common PMDs	-0.95430932012615	breastNormalVsTN_CL.N	Normal	-0.95430932012615
GRIK4	Tumor-loss LOCKs	common PMDs	-0.946085218892786	breastNormalVsTN_CL.N	Normal	-0.946085218892786
IQSEC3	Tumor-loss LOCKs	common PMDs	-0.950466740593918	breastNormalVsTN_CL.N	Normal	-0.950466740593918
SLC6A12	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
PRMT8	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
ANO2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
OVOS2	Tumor-loss LOCKs	common PMDs	-0.893459664955649	breastNormalVsTN_CL.N	Normal	-0.893459664955649
AVPR1A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
RPH3A	Shared LOCKs	common PMDs	-0.972518051470437	breastNormalVsTN_CL.N	Normal	-0.972518051470437
LINC01234	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
TBX5-AS1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SRRM4	Tumor-gain LOCKs	common PMDs	-0.971071409972678	breastNormalVsTN_CL.N	Normal	-0.971071409972678
HSPB8	Tumor-gain LOCKs	common PMDs	-0.798842252214169	breastNormalVsTN_CL.N	Normal	-0.798842252214169
LINC00934	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
CCDC60	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
PIWIL1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
RIMBP2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
GALNT9	Tumor-loss LOCKs	common PMDs	-0.937798124256075	breastNormalVsTN_CL.N	Normal	-0.937798124256075
WASF3	Tumor-loss LOCKs	common PMDs	0.349141033075735	breastNormalVsTN_CL.N	Normal	0.349141033075735
FLT3	Tumor-loss LOCKs	common PMDs	-0.958394738802878	breastNormalVsTN_CL.N	Normal	-0.958394738802878
LINC00437	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LINC00366	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
FREM2	Tumor-loss LOCKs	common PMDs	-0.893281525839638	breastNormalVsTN_CL.N	Normal	-0.893281525839638
FREM2-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
STOML3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LRRC63	Tumor-loss LOCKs	common PMDs	-0.952028155634144	breastNormalVsTN_CL.N	Normal	-0.952028155634144
LINC00563	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LINC01198	Tumor-loss LOCKs	common PMDs	-0.960524320555869	breastNormalVsTN_CL.N	Normal	-0.960524320555869
LINC00391	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SOX21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SOX21-AS1	Tumor-loss LOCKs	common PMDs	-0.966892455619911	breastNormalVsTN_CL.N	Normal	-0.966892455619911
LINC00557	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
FGF14	Tumor-loss LOCKs	common PMDs	-0.694494835028786	breastNormalVsTN_CL.N	Normal	-0.694494835028786
MIR2681	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR4705	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
FGF14-IT1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
FGF14-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
FGF14-AS2	Tumor-loss LOCKs	common PMDs	-0.47949461363859	breastNormalVsTN_CL.N	Normal	-0.47949461363859
LINC00609	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
PTCSC3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SLC35F4	Tumor-loss LOCKs	common PMDs	-0.952225281343417	breastNormalVsTN_CL.N	Normal	-0.952225281343417
LINC01500	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR7843	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
DLK1	Tumor-loss LOCKs	common PMDs	-0.965869377120135	breastNormalVsTN_CL.N	Normal	-0.965869377120135
MIR2392	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MEG3	Tumor-loss LOCKs	common PMDs	-0.969398321402773	breastNormalVsTN_CL.N	Normal	-0.969398321402773
MIR770	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR493	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR337	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR431	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR433	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR127	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR432	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR136	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MEG8	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-5	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-6	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-7	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-8	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD113-9	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-5	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-6	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-7	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-9	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-10	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-11	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-12	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-13	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-14	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-15	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-16	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-17	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-18	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-19	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-20	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-22	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-23	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-24	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-25	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-26	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-27	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-28	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-29	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-30	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SNORD114-31	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR379	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR411	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR299	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR1197	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR323A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR758	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR329-1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR329-2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR494	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR1193	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR543	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR495	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR654	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR300	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR1185-1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR1185-2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR381HG	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR381	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR487B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR539	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR889	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR544A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR655	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR382	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR134	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR485	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR323B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR154	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR496	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR377	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR541	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR409	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR412	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR369	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR410	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MIR656	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MEG9	Tumor-loss LOCKs	common PMDs	-0.949543780007206	breastNormalVsTN_CL.N	Normal	-0.949543780007206
LINC00524	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
DIO3OS	Tumor-loss LOCKs	common PMDs	-0.970476331602096	breastNormalVsTN_CL.N	Normal	-0.970476331602096
DIO3	Tumor-loss LOCKs	common PMDs	-0.927851235413893	breastNormalVsTN_CL.N	Normal	-0.927851235413893
TMCO5B	Tumor-loss LOCKs	common PMDs	-0.957039938683451	breastNormalVsTN_CL.N	Normal	-0.957039938683451
TMCO5A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
TBC1D21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
ISLR2	Tumor-loss LOCKs	common PMDs	-0.799125648036715	breastNormalVsTN_CL.N	Normal	-0.799125648036715
ISLR	Tumor-loss LOCKs	common PMDs	-0.727171246644533	breastNormalVsTN_CL.N	Normal	-0.727171246644533
STRA6	Tumor-loss LOCKs	common PMDs	-0.0454470843606397	breastNormalVsTN_CL.N	Normal	-0.0454470843606397
ST8SIA2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
C15orf32	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LINC00930	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SSTR5-AS1	Tumor-loss LOCKs	common PMDs	-0.163609469692316	breastNormalVsTN_CL.N	Normal	-0.163609469692316
SSTR5	Tumor-loss LOCKs	common PMDs	-0.448179010005692	breastNormalVsTN_CL.N	Normal	-0.448179010005692
C1QTNF8	Tumor-loss LOCKs	common PMDs	-0.877727306656226	breastNormalVsTN_CL.N	Normal	-0.877727306656226
CACNA1H	Tumor-loss LOCKs	common PMDs	-0.933326538557427	breastNormalVsTN_CL.N	Normal	-0.933326538557427
TPSG1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
TPSB2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
TPSAB1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
TPSD1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
HS3ST2	Shared LOCKs	common PMDs	-0.461504222213024	breastNormalVsTN_CL.N	Normal	-0.461504222213024
CBLN1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
SLC6A2	Tumor-loss LOCKs	common PMDs	-0.93143009184953	breastNormalVsTN_CL.N	Normal	-0.93143009184953
CES1P2	Tumor-loss LOCKs	common PMDs	-0.932598165395809	breastNormalVsTN_CL.N	Normal	-0.932598165395809
CES1P1	Tumor-loss LOCKs	common PMDs	-0.912789700426899	breastNormalVsTN_CL.N	Normal	-0.912789700426899
CES1	Tumor-loss LOCKs	common PMDs	-0.926837477468923	breastNormalVsTN_CL.N	Normal	-0.926837477468923
CES5A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
GNAO1	Tumor-loss LOCKs	common PMDs	-0.783056729380985	breastNormalVsTN_CL.N	Normal	-0.783056729380985
MIR3935	Tumor-loss LOCKs	common PMDs	-0.692209284990076	breastNormalVsTN_CL.N	Normal	-0.692209284990076
PLCG2	Tumor-loss LOCKs	common PMDs	-0.543910450897249	breastNormalVsTN_CL.N	Normal	-0.543910450897249
NLRP1	Tumor-loss LOCKs	common PMDs	0.147299081000635	breastNormalVsTN_CL.N	Normal	0.147299081000635
SKAP1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
B4GALNT2	Tumor-loss LOCKs	common PMDs	-0.173932990594457	breastNormalVsTN_CL.N	Normal	-0.173932990594457
LOXHD1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
ST8SIA5	Tumor-loss LOCKs	common PMDs	-0.973591117598718	breastNormalVsTN_CL.N	Normal	-0.973591117598718
ONECUT2	Tumor-loss LOCKs	common PMDs	-0.911465641541658	breastNormalVsTN_CL.N	Normal	-0.911465641541658
MC4R	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
OR7C1	Tumor-gain LOCKs	common PMDs	0.327483909526776	breastNormalVsTN_CL.N	Normal	0.327483909526776
OR7A5	Tumor-gain LOCKs	common PMDs	-0.187743592524484	breastNormalVsTN_CL.N	Normal	-0.187743592524484
OR7A10	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
CYP2B7P	Shared LOCKs	common PMDs	-0.9249542864181	breastNormalVsTN_CL.N	Normal	-0.9249542864181
CYP2B6	Shared LOCKs	common PMDs	-0.955770522950289	breastNormalVsTN_CL.N	Normal	-0.955770522950289
LINC01480	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
CEACAM21	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
CEACAM4	Shared LOCKs	common PMDs	-0.873244111379439	breastNormalVsTN_CL.N	Normal	-0.873244111379439
CEACAM7	Shared LOCKs	common PMDs	-0.964831219126648	breastNormalVsTN_CL.N	Normal	-0.964831219126648
PRKCG	Tumor-loss LOCKs	common PMDs	-0.936032476489239	breastNormalVsTN_CL.N	Normal	-0.936032476489239
CACNG7	Tumor-loss LOCKs	common PMDs	-0.948126208372019	breastNormalVsTN_CL.N	Normal	-0.948126208372019
CACNG8	Tumor-loss LOCKs	common PMDs	-0.937714081174208	breastNormalVsTN_CL.N	Normal	-0.937714081174208
CACNG6	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
VSTM1	Tumor-loss LOCKs	common PMDs	-0.944352540675496	breastNormalVsTN_CL.N	Normal	-0.944352540675496
TARM1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
OSCAR	Tumor-loss LOCKs	common PMDs	-0.397851396842959	breastNormalVsTN_CL.N	Normal	-0.397851396842959
LILRB3	Tumor-loss LOCKs	common PMDs	-0.802239699234981	breastNormalVsTN_CL.N	Normal	-0.802239699234981
LAIR2	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
KIR3DX1	Shared LOCKs	common PMDs	-0.965519908993414	breastNormalVsTN_CL.N	Normal	-0.965519908993414
LILRA2	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
LILRA1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
NLRP9	Tumor-gain LOCKs	common PMDs	-0.964556602849456	breastNormalVsTN_CL.N	Normal	-0.964556602849456
RFPL4A	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
RFPL4AL1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
NLRP11	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
NLRP4	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
NLRP13	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
NLRP8	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
MYT1L-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
GREB1	Tumor-loss LOCKs	common PMDs	-0.493905811070527	breastNormalVsTN_CL.N	Normal	-0.493905811070527
MIR4429	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
NTSR2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_CL.N	Normal	-0.975657937177745
